date,state,deaths,hospitalized,positive,tests,death_cum,hospitalized_cum,positive_cum,tests_cum
20200401,WV,0.0,0.0,29.0,432.0,1.0,1.0,191.0,4575.0
20200401,WY,0.0,1.0,21.0,240.0,0.0,18.0,130.0,2348.0
20200331,AK,0.0,0.0,5.0,59.0,3.0,7.0,119.0,3713.0
20200331,AL,7.0,0.0,122.0,726.0,13.0,0.0,981.0,7279.0
20200331,AR,1.0,0.0,50.0,747.0,8.0,0.0,523.0,6482.0
20200331,AS,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0
20200331,AZ,4.0,0.0,132.0,2612.0,24.0,0.0,1289.0,19371.0
20200331,CA,20.0,0.0,1035.0,2258.0,153.0,0.0,7482.0,29254.0
20200331,CO,0.0,0.0,0.0,0.0,51.0,414.0,2627.0,15364.0
20200331,CT,33.0,0.0,557.0,1557.0,69.0,0.0,3128.0,16157.0
20200331,DC,0.0,0.0,94.0,674.0,9.0,0.0,495.0,3757.0
20200331,DE,4.0,0.0,55.0,1535.0,10.0,0.0,319.0,4015.0
20200331,FL,14.0,171.0,865.0,6925.0,77.0,823.0,6338.0,60623.0
20200331,GA,24.0,126.0,1120.0,3457.0,111.0,833.0,3929.0,16181.0
20200331,GU,1.0,0.0,11.0,30.0,2.0,0.0,69.0,440.0
20200331,HI,0.0,0.0,29.0,675.0,0.0,12.0,204.0,8675.0
20200331,IA,1.0,20.0,73.0,799.0,7.0,94.0,497.0,7385.0
20200331,ID,1.0,6.0,105.0,1006.0,7.0,45.0,415.0,5712.0
20200331,IL,26.0,0.0,937.0,4779.0,99.0,0.0,5994.0,35225.0
20200331,IN,14.0,0.0,373.0,1715.0,49.0,0.0,2159.0,13373.0
20200331,KS,1.0,13.0,60.0,502.0,9.0,79.0,428.0,5424.0
20200331,KY,2.0,0.0,41.0,792.0,11.0,0.0,480.0,6810.0
20200331,LA,54.0,0.0,1212.0,4934.0,239.0,0.0,5237.0,38967.0
20200331,MA,33.0,109.0,868.0,4142.0,89.0,562.0,6620.0,46935.0
20200331,MD,3.0,76.0,247.0,1799.0,18.0,429.0,1660.0,16528.0
20200331,ME,2.0,8.0,28.0,2722.0,5.0,57.0,303.0,6391.0
20200331,MI,75.0,0.0,974.0,3770.0,259.0,0.0,11875.0,35854.0
20200331,MN,2.0,20.0,53.0,958.0,12.0,112.0,629.0,19780.0
20200331,MO,1.0,0.0,296.0,1706.0,14.0,0.0,1327.0,15941.0
20200331,MP,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
20200331,MS,4.0,16.0,90.0,638.0,20.0,211.0,937.0,4474.0
20200331,MT,0.0,4.0,13.0,104.0,4.0,14.0,184.0,4418.0
20200331,NC,2.0,0.0,191.0,2242.0,8.0,0.0,1498.0,23106.0
20200331,ND,1.0,2.0,17.0,420.0,3.0,21.0,126.0,4257.0
20200331,NE,1.0,0.0,27.0,374.0,3.0,0.0,172.0,3103.0
20200331,NH,0.0,0.0,0.0,27.0,3.0,45.0,314.0,5727.0
20200331,NJ,69.0,0.0,2060.0,3913.0,267.0,0.0,18696.0,45773.0
20200331,NM,2.0,0.0,44.0,1348.0,4.0,0.0,281.0,12527.0
20200331,NV,2.0,0.0,105.0,579.0,17.0,0.0,1113.0,11794.0
20200331,NY,332.0,2183.0,9298.0,18718.0,1550.0,15904.0,75795.0,205186.0
20200331,OH,16.0,110.0,266.0,1916.0,55.0,585.0,2199.0,29191.0
20200331,OK,6.0,24.0,84.0,106.0,23.0,177.0,565.0,1794.0
20200331,OR,2.0,14.0,84.0,943.0,18.0,154.0,690.0,13826.0
20200331,PA,14.0,128.0,756.0,4624.0,63.0,514.0,4843.0,42488.0
20200331,PR,2.0,0.0,65.0,329.0,8.0,0.0,239.0,1434.0
20200331,RI,4.0,0.0,87.0,376.0,8.0,0.0,489.0,3965.0
20200331,SC,4.0,130.0,158.0,614.0,22.0,259.0,1083.0,5699.0
20200331,SD,0.0,12.0,7.0,138.0,1.0,12.0,108.0,3717.0
20200331,TN,10.0,27.0,405.0,4056.0,23.0,175.0,2239.0,27360.0
20200331,TX,7.0,0.0,389.0,7112.0,41.0,0.0,3266.0,42992.0
20200331,UT,1.0,73.0,81.0,2510.0,5.0,73.0,887.0,18513.0
20200331,VA,2.0,29.0,230.0,1363.0,27.0,165.0,1250.0,13401.0
20200331,VI,0.0,0.0,0.0,0.0,0.0,0.0,30.0,156.0
20200331,VT,1.0,18.0,37.0,320.0,13.0,36.0,293.0,4250.0
20200331,WA,13.0,0.0,464.0,464.0,252.0,0.0,6030.0,66596.0
20200331,WI,2.0,337.0,130.0,1649.0,16.0,337.0,1351.0,18726.0
20200331,WV,0.0,0.0,36.0,1033.0,1.0,1.0,162.0,4143.0
20200331,WY,0.0,0.0,15.0,174.0,0.0,17.0,109.0,2108.0
20200330,AK,1.0,1.0,12.0,320.0,3.0,7.0,114.0,3654.0
20200330,AL,2.0,0.0,53.0,1563.0,6.0,0.0,859.0,6553.0
20200330,AR,1.0,0.0,47.0,2282.0,7.0,0.0,473.0,5735.0
20200330,AS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200330,AZ,3.0,0.0,238.0,2887.0,20.0,0.0,1157.0,16759.0
20200330,CA,10.0,0.0,739.0,739.0,133.0,0.0,6447.0,26996.0
20200330,CO,7.0,140.0,566.0,2088.0,51.0,414.0,2627.0,15364.0
20200330,CT,2.0,0.0,578.0,2700.0,36.0,0.0,2571.0,14600.0
20200330,DC,4.0,0.0,59.0,272.0,9.0,0.0,401.0,3083.0
20200330,DE,0.0,0.0,32.0,2212.0,6.0,0.0,264.0,2480.0
20200330,FL,7.0,58.0,1227.0,10382.0,63.0,652.0,5473.0,53698.0
20200330,GA,7.0,41.0,158.0,160.0,87.0,707.0,2809.0,12724.0
20200330,GU,0.0,0.0,2.0,20.0,1.0,0.0,58.0,410.0
20200330,HI,0.0,0.0,24.0,1000.0,0.0,12.0,175.0,8000.0
20200330,IA,2.0,6.0,88.0,1237.0,6.0,74.0,424.0,6586.0
20200330,ID,1.0,3.0,49.0,424.0,6.0,39.0,310.0,4706.0
20200330,IL,8.0,0.0,461.0,2684.0,73.0,0.0,5057.0,30446.0
20200330,IN,3.0,0.0,272.0,1828.0,35.0,0.0,1786.0,11658.0
20200330,KS,2.0,11.0,49.0,409.0,8.0,66.0,368.0,4922.0
20200330,KY,0.0,0.0,45.0,477.0,9.0,0.0,439.0,6018.0
20200330,LA,34.0,0.0,485.0,6162.0,185.0,0.0,4025.0,34033.0
20200330,MA,8.0,54.0,797.0,3727.0,56.0,453.0,5752.0,42793.0
20200330,MD,5.0,76.0,174.0,1136.0,15.0,353.0,1413.0,14729.0
20200330,ME,0.0,49.0,22.0,22.0,3.0,49.0,275.0,3669.0
20200330,MI,52.0,0.0,891.0,6398.0,184.0,0.0,10901.0,32084.0
20200330,MN,1.0,17.0,73.0,1165.0,10.0,92.0,576.0,18822.0
20200330,MO,3.0,0.0,193.0,1850.0,13.0,0.0,1031.0,14235.0
20200330,MP,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
20200330,MS,2.0,-40.0,89.0,518.0,16.0,195.0,847.0,3836.0
20200330,MT,3.0,2.0,17.0,17.0,4.0,10.0,171.0,4314.0
20200330,NC,2.0,0.0,267.0,1919.0,6.0,0.0,1307.0,20864.0
20200330,ND,1.0,2.0,11.0,384.0,2.0,19.0,109.0,3837.0
20200330,NE,0.0,0.0,37.0,653.0,2.0,0.0,145.0,2729.0
20200330,NH,1.0,12.0,100.0,962.0,3.0,45.0,314.0,5700.0
20200330,NJ,37.0,0.0,3250.0,6258.0,198.0,0.0,16636.0,41860.0
20200330,NM,0.0,0.0,0.0,173.0,2.0,0.0,237.0,11179.0
20200330,NV,1.0,0.0,270.0,2065.0,15.0,0.0,1008.0,11215.0
20200330,NY,253.0,1646.0,6984.0,14108.0,1218.0,13721.0,66497.0,186468.0
20200330,OH,10.0,72.0,280.0,6610.0,39.0,475.0,1933.0,27275.0
20200330,OK,1.0,13.0,52.0,54.0,17.0,153.0,481.0,1688.0
20200330,OR,3.0,11.0,58.0,1457.0,16.0,140.0,606.0,12883.0
20200330,PA,11.0,33.0,693.0,4409.0,49.0,386.0,4087.0,37864.0
20200330,PR,1.0,0.0,47.0,137.0,6.0,0.0,174.0,1105.0
20200330,RI,1.0,0.0,108.0,455.0,4.0,0.0,402.0,3589.0
20200330,SC,2.0,0.0,151.0,1296.0,18.0,129.0,925.0,5085.0
20200330,SD,0.0,0.0,11.0,362.0,1.0,0.0,101.0,3579.0
20200330,TN,6.0,15.0,297.0,2730.0,13.0,148.0,1834.0,23304.0
20200330,TX,0.0,0.0,325.0,10120.0,34.0,0.0,2877.0,35880.0
20200330,UT,2.0,0.0,87.0,2010.0,4.0,0.0,806.0,16003.0
20200330,VA,3.0,24.0,130.0,1429.0,25.0,136.0,1020.0,12038.0
20200330,VI,0.0,0.0,7.0,10.0,0.0,0.0,30.0,156.0
20200330,VT,0.0,0.0,21.0,229.0,12.0,18.0,256.0,3930.0
20200330,WA,11.0,0.0,464.0,6134.0,239.0,0.0,5566.0,66132.0
20200330,WI,1.0,0.0,109.0,585.0,14.0,0.0,1221.0,17077.0
20200330,WV,1.0,0.0,13.0,292.0,1.0,1.0,126.0,3110.0
20200330,WY,0.0,2.0,8.0,294.0,0.0,17.0,94.0,1934.0
20200329,AK,0.0,1.0,17.0,413.0,2.0,6.0,102.0,3334.0
20200329,AL,1.0,0.0,110.0,110.0,4.0,0.0,806.0,4990.0
20200329,AR,1.0,0.0,22.0,111.0,6.0,0.0,426.0,3453.0
20200329,AS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200329,AZ,2.0,0.0,46.0,5544.0,17.0,0.0,919.0,13872.0
20200329,CA,22.0,0.0,1065.0,1065.0,123.0,0.0,5708.0,26257.0
20200329,CO,13.0,35.0,327.0,1600.0,44.0,274.0,2061.0,13276.0
20200329,CT,7.0,0.0,702.0,3500.0,34.0,0.0,1993.0,11900.0
20200329,DC,1.0,0.0,38.0,296.0,5.0,0.0,342.0,2811.0
20200329,DE,3.0,0.0,18.0,18.0,6.0,0.0,232.0,268.0
20200329,FL,2.0,68.0,483.0,4187.0,56.0,594.0,4246.0,43316.0
20200329,GA,11.0,49.0,285.0,1513.0,80.0,666.0,2651.0,12564.0
20200329,GU,0.0,0.0,1.0,36.0,1.0,0.0,56.0,390.0
20200329,HI,0.0,4.0,31.0,2523.0,0.0,12.0,151.0,7000.0
20200329,IA,1.0,7.0,38.0,676.0,4.0,68.0,336.0,5349.0
20200329,ID,1.0,11.0,31.0,710.0,5.0,36.0,261.0,4282.0
20200329,IL,18.0,0.0,1105.0,2271.0,65.0,0.0,4596.0,27762.0
20200329,IN,1.0,0.0,282.0,1423.0,32.0,0.0,1514.0,9830.0
20200329,KS,1.0,28.0,58.0,581.0,6.0,55.0,319.0,4513.0
20200329,KY,1.0,0.0,92.0,418.0,9.0,0.0,394.0,5541.0
20200329,LA,14.0,0.0,225.0,2710.0,151.0,0.0,3540.0,27871.0
20200329,MA,4.0,49.0,698.0,4017.0,48.0,399.0,4955.0,39066.0
20200329,MD,5.0,51.0,247.0,1085.0,10.0,277.0,1239.0,13593.0
20200329,ME,2.0,0.0,42.0,42.0,3.0,0.0,253.0,3647.0
20200329,MI,40.0,0.0,723.0,2216.0,132.0,0.0,10010.0,25686.0
20200329,MN,4.0,18.0,62.0,1528.0,9.0,75.0,503.0,17657.0
20200329,MO,0.0,0.0,0.0,1465.0,10.0,0.0,838.0,12385.0
20200329,MP,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
20200329,MS,1.0,16.0,95.0,95.0,14.0,235.0,758.0,3318.0
20200329,MT,0.0,1.0,25.0,912.0,1.0,8.0,154.0,4297.0
20200329,NC,0.0,0.0,105.0,1418.0,4.0,0.0,1040.0,18945.0
20200329,ND,0.0,1.0,15.0,561.0,1.0,17.0,98.0,3453.0
20200329,NE,0.0,0.0,12.0,76.0,2.0,0.0,108.0,2076.0
20200329,NH,0.0,3.0,27.0,895.0,2.0,33.0,214.0,4738.0
20200329,NJ,21.0,0.0,2262.0,5092.0,161.0,0.0,13386.0,35602.0
20200329,NM,1.0,0.0,46.0,1619.0,2.0,0.0,237.0,11006.0
20200329,NV,4.0,0.0,117.0,628.0,14.0,0.0,738.0,9150.0
20200329,NY,237.0,2021.0,7195.0,16426.0,965.0,12075.0,59513.0,172360.0
20200329,OH,4.0,59.0,247.0,247.0,29.0,403.0,1653.0,20665.0
20200329,OK,1.0,14.0,52.0,77.0,16.0,140.0,429.0,1634.0
20200329,OR,0.0,12.0,69.0,1254.0,13.0,129.0,548.0,11426.0
20200329,PA,4.0,37.0,643.0,5450.0,38.0,353.0,3394.0,33455.0
20200329,PR,2.0,0.0,27.0,129.0,5.0,0.0,127.0,968.0
20200329,RI,3.0,0.0,55.0,354.0,3.0,0.0,294.0,3134.0
20200329,SC,3.0,0.0,235.0,842.0,16.0,129.0,774.0,3789.0
20200329,SD,0.0,0.0,22.0,557.0,1.0,0.0,90.0,3217.0
20200329,TN,1.0,15.0,164.0,2236.0,7.0,133.0,1537.0,20574.0
20200329,TX,7.0,0.0,500.0,500.0,34.0,0.0,2552.0,25760.0
20200329,UT,0.0,0.0,117.0,2681.0,2.0,0.0,719.0,13993.0
20200329,VA,5.0,13.0,151.0,1443.0,22.0,112.0,890.0,10609.0
20200329,VI,0.0,0.0,1.0,18.0,0.0,0.0,23.0,146.0
20200329,VT,0.0,0.0,24.0,1327.0,12.0,18.0,235.0,3701.0
20200329,WA,17.0,0.0,395.0,6276.0,228.0,0.0,5102.0,59998.0
20200329,WI,0.0,0.0,123.0,1441.0,13.0,0.0,1112.0,17662.0
20200329,WV,0.0,0.0,17.0,391.0,0.0,1.0,113.0,2818.0
20200329,WY,0.0,1.0,4.0,83.0,0.0,15.0,86.0,1640.0
20200328,AK,1.0,2.0,16.0,533.0,2.0,5.0,85.0,2921.0
20200328,AL,0.0,0.0,109.0,109.0,3.0,0.0,696.0,4880.0
20200328,AR,2.0,0.0,23.0,1416.0,5.0,0.0,404.0,3342.0
20200328,AS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200328,AZ,2.0,0.0,137.0,137.0,15.0,0.0,873.0,8328.0
20200328,CA,23.0,0.0,764.0,3933.0,101.0,0.0,4643.0,25192.0
20200328,CO,7.0,55.0,304.0,1554.0,31.0,239.0,1734.0,11676.0
20200328,CT,0.0,0.0,0.0,0.0,27.0,0.0,1291.0,8400.0
20200328,DC,1.0,0.0,37.0,351.0,4.0,0.0,304.0,2515.0
20200328,DE,1.0,0.0,51.0,51.0,3.0,0.0,214.0,250.0
20200328,FL,20.0,70.0,998.0,8178.0,54.0,526.0,3763.0,39129.0
20200328,GA,5.0,51.0,365.0,1186.0,69.0,617.0,2366.0,11051.0
20200328,GU,0.0,0.0,4.0,4.0,1.0,0.0,55.0,354.0
20200328,HI,0.0,1.0,14.0,14.0,0.0,8.0,120.0,4477.0
20200328,IA,0.0,11.0,63.0,698.0,3.0,61.0,298.0,4673.0
20200328,ID,1.0,25.0,41.0,715.0,4.0,25.0,230.0,3572.0
20200328,IL,13.0,0.0,465.0,3949.0,47.0,0.0,3491.0,25491.0
20200328,IN,7.0,0.0,251.0,1471.0,31.0,0.0,1232.0,8407.0
20200328,KS,1.0,0.0,59.0,501.0,5.0,27.0,261.0,3932.0
20200328,KY,2.0,0.0,54.0,1107.0,8.0,0.0,302.0,5123.0
20200328,LA,18.0,0.0,569.0,3802.0,137.0,0.0,3315.0,25161.0
20200328,MA,9.0,131.0,1017.0,5678.0,44.0,350.0,4257.0,35049.0
20200328,MD,0.0,53.0,218.0,11640.0,5.0,226.0,992.0,12508.0
20200328,ME,0.0,0.0,43.0,43.0,1.0,0.0,211.0,3605.0
20200328,MI,0.0,0.0,628.0,2172.0,92.0,0.0,9287.0,23470.0
20200328,MN,1.0,6.0,43.0,2126.0,5.0,57.0,441.0,16129.0
20200328,MO,2.0,0.0,169.0,9882.0,10.0,0.0,838.0,10920.0
20200328,MP,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0
20200328,MS,5.0,34.0,84.0,84.0,13.0,219.0,663.0,3223.0
20200328,MT,1.0,0.0,21.0,687.0,1.0,7.0,129.0,3385.0
20200328,NC,1.0,0.0,172.0,2391.0,4.0,0.0,935.0,17527.0
20200328,ND,1.0,3.0,18.0,400.0,1.0,16.0,83.0,2892.0
20200328,NE,2.0,0.0,11.0,154.0,2.0,0.0,96.0,2000.0
20200328,NH,1.0,5.0,29.0,290.0,2.0,30.0,187.0,3843.0
20200328,NJ,32.0,0.0,2299.0,5138.0,140.0,0.0,11124.0,30510.0
20200328,NM,0.0,0.0,55.0,874.0,1.0,0.0,191.0,9387.0
20200328,NV,0.0,0.0,86.0,1826.0,10.0,0.0,621.0,8522.0
20200328,NY,209.0,1528.0,7683.0,10181.0,728.0,10054.0,52318.0,155934.0
20200328,OH,6.0,68.0,269.0,269.0,25.0,344.0,1406.0,20418.0
20200328,OK,7.0,21.0,55.0,151.0,15.0,126.0,377.0,1557.0
20200328,OR,1.0,15.0,65.0,1248.0,13.0,117.0,479.0,10172.0
20200328,PA,12.0,75.0,533.0,4771.0,34.0,316.0,2751.0,28005.0
20200328,PR,0.0,0.0,21.0,241.0,3.0,0.0,100.0,839.0
20200328,RI,0.0,0.0,36.0,271.0,0.0,0.0,239.0,2780.0
20200328,SC,4.0,20.0,83.0,184.0,13.0,129.0,539.0,2947.0
20200328,SD,0.0,0.0,10.0,215.0,1.0,0.0,68.0,2660.0
20200328,TN,0.0,15.0,170.0,2247.0,6.0,118.0,1373.0,18338.0
20200328,TX,4.0,0.0,321.0,1594.0,27.0,0.0,2052.0,25260.0
20200328,UT,0.0,0.0,122.0,2068.0,2.0,0.0,602.0,11312.0
20200328,VA,3.0,16.0,135.0,1829.0,17.0,99.0,739.0,9166.0
20200328,VI,0.0,0.0,3.0,54.0,0.0,0.0,22.0,128.0
20200328,VT,2.0,0.0,27.0,113.0,12.0,18.0,211.0,2374.0
20200328,WA,20.0,0.0,469.0,6311.0,211.0,0.0,4707.0,53722.0
20200328,WI,0.0,0.0,147.0,2239.0,13.0,0.0,989.0,16221.0
20200328,WV,0.0,0.0,20.0,572.0,0.0,1.0,96.0,2427.0
20200328,WY,0.0,3.0,12.0,276.0,0.0,14.0,82.0,1557.0
20200327,AK,0.0,0.0,10.0,528.0,1.0,3.0,69.0,2388.0
20200327,AL,2.0,0.0,81.0,672.0,3.0,0.0,587.0,4771.0
20200327,AR,0.0,0.0,46.0,87.0,3.0,0.0,381.0,1926.0
20200327,AS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200327,AZ,5.0,0.0,159.0,7267.0,13.0,0.0,736.0,8191.0
20200327,CA,13.0,0.0,873.0,873.0,78.0,0.0,3879.0,21259.0
20200327,CO,5.0,36.0,344.0,2058.0,24.0,184.0,1430.0,10122.0
20200327,CT,6.0,0.0,279.0,1763.0,27.0,0.0,1291.0,8400.0
20200327,DC,0.0,0.0,36.0,307.0,3.0,0.0,267.0,2164.0
20200327,DE,1.0,0.0,33.0,33.0,2.0,0.0,163.0,199.0
20200327,FL,6.0,50.0,410.0,4855.0,34.0,456.0,2765.0,30951.0
20200327,GA,16.0,93.0,476.0,939.0,64.0,566.0,2001.0,9865.0
20200327,GU,0.0,0.0,6.0,42.0,1.0,0.0,51.0,350.0
20200327,HI,0.0,2.0,11.0,11.0,0.0,7.0,106.0,4463.0
20200327,IA,2.0,4.0,56.0,1218.0,3.0,50.0,235.0,3975.0
20200327,ID,3.0,0.0,66.0,669.0,3.0,0.0,189.0,2857.0
20200327,IL,8.0,0.0,488.0,4911.0,34.0,0.0,3026.0,21542.0
20200327,IN,7.0,0.0,336.0,2285.0,24.0,0.0,981.0,6936.0
20200327,KS,1.0,27.0,34.0,394.0,4.0,27.0,202.0,3431.0
20200327,KY,2.0,0.0,50.0,716.0,6.0,0.0,248.0,4016.0
20200327,LA,36.0,0.0,441.0,3330.0,119.0,0.0,2746.0,21359.0
20200327,MA,10.0,0.0,823.0,5750.0,35.0,219.0,3240.0,29371.0
20200327,MD,1.0,41.0,194.0,194.0,5.0,173.0,774.0,868.0
20200327,ME,1.0,0.0,13.0,13.0,1.0,0.0,168.0,3562.0
20200327,MI,32.0,0.0,892.0,3226.0,92.0,0.0,8659.0,21298.0
20200327,MN,2.0,10.0,52.0,1053.0,4.0,51.0,398.0,14003.0
20200327,MO,0.0,0.0,167.0,167.0,8.0,0.0,669.0,1038.0
20200327,MP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200327,MS,2.0,35.0,94.0,363.0,8.0,185.0,579.0,3139.0
20200327,MT,0.0,6.0,37.0,499.0,0.0,7.0,108.0,2698.0
20200327,NC,1.0,0.0,127.0,2226.0,3.0,0.0,763.0,15136.0
20200327,ND,0.0,3.0,13.0,401.0,0.0,13.0,65.0,2492.0
20200327,NE,0.0,0.0,12.0,189.0,0.0,0.0,85.0,1846.0
20200327,NH,0.0,6.0,21.0,415.0,1.0,25.0,158.0,3553.0
20200327,NJ,27.0,0.0,1949.0,4835.0,108.0,0.0,8825.0,25372.0
20200327,NM,0.0,0.0,24.0,720.0,1.0,0.0,136.0,8513.0
20200327,NV,0.0,0.0,115.0,1579.0,10.0,0.0,535.0,6696.0
20200327,NY,134.0,1682.0,7377.0,23649.0,519.0,8526.0,44635.0,145753.0
20200327,OH,4.0,53.0,270.0,2833.0,19.0,276.0,1137.0,20149.0
20200327,OK,1.0,19.0,74.0,200.0,8.0,105.0,322.0,1406.0
20200327,OR,1.0,12.0,87.0,1644.0,12.0,102.0,414.0,8924.0
20200327,PA,6.0,241.0,531.0,5106.0,22.0,241.0,2218.0,23234.0
20200327,PR,1.0,0.0,15.0,157.0,3.0,0.0,79.0,598.0
20200327,RI,0.0,0.0,38.0,1082.0,0.0,0.0,203.0,2509.0
20200327,SC,0.0,0.0,0.0,0.0,9.0,109.0,456.0,2763.0
20200327,SD,0.0,0.0,12.0,426.0,1.0,0.0,58.0,2445.0
20200327,TN,3.0,27.0,246.0,1182.0,6.0,103.0,1203.0,16091.0
20200327,TX,5.0,0.0,335.0,2242.0,23.0,0.0,1731.0,23666.0
20200327,UT,1.0,0.0,78.0,1534.0,2.0,0.0,480.0,9244.0
20200327,VA,1.0,18.0,144.0,1148.0,14.0,83.0,604.0,7337.0
20200327,VI,0.0,0.0,2.0,2.0,0.0,0.0,19.0,74.0
20200327,VT,1.0,18.0,26.0,253.0,10.0,18.0,184.0,2261.0
20200327,WA,14.0,0.0,493.0,11954.0,191.0,0.0,4238.0,47411.0
20200327,WI,5.0,0.0,135.0,1692.0,13.0,0.0,842.0,13982.0
20200327,WV,0.0,0.0,25.0,773.0,0.0,1.0,76.0,1855.0
20200327,WY,0.0,11.0,17.0,176.0,0.0,11.0,70.0,1281.0
20200326,AK,0.0,2.0,17.0,169.0,1.0,3.0,59.0,1860.0
20200326,AL,1.0,0.0,223.0,1287.0,1.0,0.0,506.0,4099.0
20200326,AR,1.0,0.0,55.0,122.0,3.0,0.0,335.0,1839.0
20200326,AS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200326,AZ,2.0,0.0,127.0,151.0,8.0,0.0,577.0,924.0
20200326,CA,12.0,0.0,651.0,2110.0,65.0,0.0,3006.0,20386.0
20200326,CO,8.0,64.0,174.0,363.0,19.0,148.0,1086.0,8064.0
20200326,CT,2.0,0.0,137.0,739.0,21.0,0.0,1012.0,6637.0
20200326,DC,1.0,0.0,48.0,251.0,3.0,0.0,231.0,1857.0
20200326,DE,1.0,0.0,15.0,15.0,1.0,0.0,130.0,166.0
20200326,FL,6.0,90.0,673.0,9040.0,28.0,406.0,2355.0,26096.0
20200326,GA,8.0,79.0,278.0,2747.0,48.0,473.0,1525.0,8926.0
20200326,GU,0.0,0.0,8.0,38.0,1.0,0.0,45.0,308.0
20200326,HI,0.0,-1.0,5.0,5.0,0.0,5.0,95.0,4452.0
20200326,IA,0.0,10.0,34.0,34.0,1.0,46.0,179.0,2757.0
20200326,ID,0.0,0.0,50.0,228.0,0.0,0.0,123.0,2188.0
20200326,IL,7.0,0.0,673.0,2422.0,26.0,0.0,2538.0,16631.0
20200326,IN,3.0,0.0,168.0,1295.0,17.0,0.0,645.0,4651.0
20200326,KS,0.0,0.0,42.0,551.0,3.0,0.0,168.0,3037.0
20200326,KY,0.0,0.0,41.0,278.0,4.0,0.0,198.0,3300.0
20200326,LA,18.0,0.0,510.0,6578.0,83.0,0.0,2305.0,18029.0
20200326,MA,10.0,116.0,579.0,3827.0,25.0,219.0,2417.0,23621.0
20200326,MD,0.0,132.0,157.0,157.0,4.0,132.0,580.0,674.0
20200326,ME,0.0,0.0,6.0,223.0,0.0,0.0,155.0,3549.0
20200326,MI,17.0,0.0,707.0,3475.0,60.0,0.0,7767.0,18072.0
20200326,MN,1.0,6.0,59.0,1475.0,2.0,41.0,346.0,12950.0
20200326,MO,0.0,0.0,146.0,146.0,8.0,0.0,502.0,871.0
20200326,MP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200326,MS,4.0,33.0,108.0,833.0,6.0,150.0,485.0,2776.0
20200326,MT,0.0,1.0,18.0,198.0,0.0,1.0,71.0,2199.0
20200326,NC,1.0,0.0,132.0,2421.0,2.0,0.0,636.0,12910.0
20200326,ND,0.0,2.0,13.0,318.0,0.0,10.0,52.0,2091.0
20200326,NE,0.0,0.0,12.0,292.0,0.0,0.0,73.0,1657.0
20200326,NH,0.0,6.0,29.0,674.0,1.0,19.0,137.0,3138.0
20200326,NJ,19.0,0.0,2474.0,5683.0,81.0,0.0,6876.0,20537.0
20200326,NM,0.0,0.0,12.0,951.0,1.0,0.0,112.0,7793.0
20200326,NV,4.0,0.0,99.0,545.0,10.0,0.0,420.0,5117.0
20200326,NY,100.0,3039.0,6447.0,18625.0,385.0,6844.0,37258.0,122104.0
20200326,OH,5.0,41.0,163.0,2552.0,15.0,223.0,867.0,17316.0
20200326,OK,2.0,27.0,84.0,237.0,7.0,86.0,248.0,1206.0
20200326,OR,3.0,29.0,118.0,2721.0,11.0,90.0,327.0,7280.0
20200326,PA,5.0,0.0,560.0,5808.0,16.0,0.0,1687.0,18128.0
20200326,PR,0.0,0.0,13.0,73.0,2.0,0.0,64.0,441.0
20200326,RI,0.0,0.0,33.0,33.0,0.0,0.0,165.0,1427.0
20200326,SC,2.0,7.0,32.0,36.0,9.0,109.0,456.0,2763.0
20200326,SD,0.0,0.0,5.0,1159.0,1.0,0.0,46.0,2019.0
20200326,TN,0.0,23.0,173.0,3113.0,3.0,76.0,957.0,14909.0
20200326,TX,6.0,0.0,422.0,7930.0,18.0,0.0,1396.0,21424.0
20200326,UT,0.0,0.0,56.0,873.0,1.0,0.0,402.0,7710.0
20200326,VA,4.0,6.0,69.0,819.0,13.0,65.0,460.0,6189.0
20200326,VI,0.0,0.0,0.0,0.0,0.0,0.0,17.0,72.0
20200326,VT,1.0,0.0,35.0,296.0,9.0,0.0,158.0,2008.0
20200326,WA,22.0,0.0,470.0,470.0,177.0,0.0,3745.0,35457.0
20200326,WI,1.0,0.0,122.0,1616.0,8.0,0.0,707.0,12290.0
20200326,WV,0.0,0.0,12.0,284.0,0.0,1.0,51.0,1082.0
20200326,WY,0.0,0.0,9.0,107.0,0.0,0.0,53.0,1105.0
20200325,AK,1.0,1.0,6.0,669.0,1.0,1.0,42.0,1691.0
20200325,AL,0.0,0.0,68.0,491.0,0.0,0.0,283.0,2812.0
20200325,AR,2.0,0.0,62.0,552.0,2.0,0.0,280.0,1717.0
